file,species,transcript,good_length,num_early_stops,num_amb_chars,length
ENSG00000240654,human,ENST00000332018.5,TRUE,0,0,1002
ENSG00000240654,gorilla,ENSGGOT00000051143.1,TRUE,0,0,1002
ENSG00000240682,human,ENST00000393295.8,TRUE,0,0,858
ENSG00000240682,gorilla,ENSGGOT00000003725.3,TRUE,0,0,924
ENSG00000240694,human,ENST00000522362.7,TRUE,0,0,1095
ENSG00000240694,gorilla,ENSGGOT00000046003.1,TRUE,0,0,1095
ENSG00000240720,human,ENST00000458448.6,TRUE,0,0,2583
ENSG00000240720,gorilla,ENSGGOT00000011308.3,TRUE,0,0,2583
ENSG00000240747,human,ENST00000383748.9,TRUE,0,0,387
ENSG00000240747,gorilla,ENSGGOT00000062274.1,TRUE,0,0,387
ENSG00000240771,human,ENST00000286494.9,TRUE,0,0,1743
ENSG00000240771,gorilla,ENSGGOT00000006320.3,TRUE,0,0,1860
ENSG00000240849,human,ENST00000371652.9,TRUE,0,0,813
ENSG00000240849,gorilla,ENSGGOT00000032116.2,TRUE,0,0,813
ENSG00000240871,human,ENST00000391417.6,TRUE,0,0,468
ENSG00000240871,gorilla,ENSGGOT00000025195.2,TRUE,0,0,606
ENSG00000240972,human,ENST00000215754.8,TRUE,0,0,348
ENSG00000240972,gorilla,ENSGGOT00000031314.2,TRUE,0,67,348
ENSG00000241058,human,ENST00000377304.7,TRUE,0,0,1410
ENSG00000241058,gorilla,ENSGGOT00000009361.3,TRUE,0,0,1410
ENSG00000241106,human,ENST00000438763.7,TRUE,0,0,822
ENSG00000241106,gorilla,ENSGGOT00000010976.3,TRUE,0,0,822
ENSG00000241123,human,ENST00000400372.1,TRUE,0,0,816
ENSG00000241123,gorilla,ENSGGOT00000014219.3,TRUE,0,0,816
ENSG00000241127,human,ENST00000223273.7,TRUE,0,0,681
ENSG00000241127,gorilla,ENSGGOT00000006752.3,TRUE,0,0,681
ENSG00000241128,human,ENST00000366485.2,TRUE,0,0,945
ENSG00000241128,gorilla,ENSGGOT00000010059.3,TRUE,0,0,945
ENSG00000241149,human,ENST00000330020.5,TRUE,0,0,1155
ENSG00000241149,gorilla,ENSGGOT00000042649.1,TRUE,0,0,1152
ENSG00000241186,human,ENST00000296145.6,TRUE,0,0,567
ENSG00000241186,gorilla,ENSGGOT00000003468.3,TRUE,0,0,567
ENSG00000241224,human,ENST00000622536.6,TRUE,0,0,273
ENSG00000241224,gorilla,ENSGGOT00000061882.1,TRUE,0,0,273
ENSG00000241258,human,ENST00000395326.8,TRUE,0,0,447
ENSG00000241258,gorilla,ENSGGOT00000044405.1,TRUE,0,0,447
ENSG00000241322,human,ENST00000395906.8,TRUE,0,0,2259
ENSG00000241322,gorilla,ENSGGOT00000049648.1,TRUE,0,0,204
ENSG00000241360,human,ENST00000215904.7,TRUE,0,0,891
ENSG00000241360,gorilla,ENSGGOT00000031711.2,TRUE,0,123,891
ENSG00000241399,human,ENST00000259053.6,TRUE,0,0,699
ENSG00000241399,gorilla,ENSGGOT00000061058.1,TRUE,0,0,699
ENSG00000241468,human,ENST00000292475.8,TRUE,0,0,285
ENSG00000241468,gorilla,ENSGGOT00000015192.3,TRUE,0,0,300
ENSG00000241484,human,ENST00000356099.11,TRUE,0,0,1302
ENSG00000241484,gorilla,ENSGGOT00000008124.3,TRUE,0,0,1395
ENSG00000241553,human,ENST00000397261.8,TRUE,0,0,507
ENSG00000241553,gorilla,ENSGGOT00000064895.1,TRUE,0,0,690
ENSG00000241644,human,ENST00000013222.5,TRUE,0,0,792
ENSG00000241644,gorilla,ENSGGOT00000004947.3,TRUE,0,0,792
ENSG00000241685,human,ENST00000262942.10,TRUE,0,0,1113
ENSG00000241685,gorilla,ENSGGOT00000009251.3,TRUE,0,0,900
ENSG00000241697,human,ENST00000374879.5,TRUE,0,0,1143
ENSG00000241697,gorilla,ENSGGOT00000002479.3,TRUE,0,0,1365
ENSG00000241794,human,ENST00000392653.3,TRUE,0,0,219
ENSG00000241794,gorilla,ENSGGOT00000042779.1,TRUE,0,0,219
ENSG00000241837,human,ENST00000290299.7,TRUE,0,0,642
ENSG00000241837,gorilla,ENSGGOT00000012659.3,TRUE,0,0,642
ENSG00000241839,human,ENST00000323544.5,TRUE,0,0,1473
ENSG00000241839,gorilla,ENSGGOT00000005832.3,TRUE,0,0,1473
ENSG00000241852,human,ENST00000289989.10,TRUE,0,0,1098
ENSG00000241852,gorilla,ENSGGOT00000002435.3,TRUE,0,0,1320
ENSG00000241878,human,ENST00000439502.7,TRUE,0,0,1230
ENSG00000241878,gorilla,ENSGGOT00000007874.3,TRUE,0,0,1230
ENSG00000241945,human,ENST00000291576.12,TRUE,0,0,2760
ENSG00000241945,gorilla,ENSGGOT00000055410.1,TRUE,0,0,2763
ENSG00000242019,human,ENST00000291860.2,TRUE,0,0,1233
ENSG00000242019,gorilla,ENSGGOT00000031743.2,TRUE,0,0,1215
ENSG00000242028,human,ENST00000442995.4,TRUE,0,0,366
ENSG00000242028,gorilla,ENSGGOT00000047007.1,TRUE,0,0,390
ENSG00000242110,human,ENST00000335606.11,TRUE,0,0,1149
ENSG00000242110,gorilla,ENSGGOT00000030958.2,TRUE,0,0,1149
ENSG00000242114,human,ENST00000266263.10,TRUE,0,0,501
ENSG00000242114,gorilla,ENSGGOT00000012738.3,TRUE,0,0,501
ENSG00000242120,human,ENST00000567252.2,TRUE,0,0,570
ENSG00000242120,gorilla,ENSGGOT00000065233.1,TRUE,0,0,570
ENSG00000242173,human,ENST00000219409.8,TRUE,0,0,678
ENSG00000242173,gorilla,ENSGGOT00000009782.3,TRUE,0,0,654
ENSG00000242220,human,ENST00000300258.8,TRUE,0,0,648
ENSG00000242220,gorilla,ENSGGOT00000049771.1,TRUE,0,0,648
ENSG00000242221,human,ENST00000406487.6,TRUE,0,0,1008
ENSG00000242221,gorilla,ENSGGOT00000026773.2,TRUE,0,0,1173
ENSG00000242247,human,ENST00000263245.10,TRUE,0,0,1551
ENSG00000242247,gorilla,ENSGGOT00000014574.3,TRUE,0,0,1551
ENSG00000242252,human,ENST00000368272.5,TRUE,0,0,303
ENSG00000242252,gorilla,ENSGGOT00000028415.2,TRUE,0,0,303
ENSG00000242259,human,ENST00000399562.9,TRUE,0,0,318
ENSG00000242259,gorilla,ENSGGOT00000004122.3,TRUE,0,0,429
ENSG00000242372,human,ENST00000374450.8,TRUE,0,0,738
ENSG00000242372,gorilla,ENSGGOT00000054308.1,TRUE,0,0,774
ENSG00000242485,human,ENST00000344843.12,TRUE,0,0,450
ENSG00000242485,gorilla,ENSGGOT00000034398.2,TRUE,0,0,468
ENSG00000242498,human,ENST00000357484.10,TRUE,0,0,681
ENSG00000242498,gorilla,ENSGGOT00000000483.3,TRUE,0,0,1185
ENSG00000242550,human,ENST00000238508.8,TRUE,0,0,1194
ENSG00000242550,gorilla,ENSGGOT00000012995.3,TRUE,0,0,1194
ENSG00000242574,human,ENST00000418107.3,TRUE,0,0,792
ENSG00000242574,gorilla,ENSGGOT00000031725.2,TRUE,0,0,792
ENSG00000242612,human,ENST00000219481.10,TRUE,0,0,879
ENSG00000242612,gorilla,ENSGGOT00000011780.3,TRUE,0,0,798
ENSG00000242616,human,ENST00000374293.5,TRUE,0,0,207
ENSG00000242616,gorilla,ENSGGOT00000010702.3,TRUE,0,0,150
ENSG00000242689,human,ENST00000361987.6,TRUE,0,0,603
ENSG00000242689,gorilla,ENSGGOT00000030822.2,TRUE,0,0,603
ENSG00000242802,human,ENST00000649063.2,TRUE,0,0,2424
ENSG00000242802,gorilla,ENSGGOT00000060639.1,TRUE,0,0,2424
ENSG00000242852,human,ENST00000397732.8,TRUE,0,0,1926
ENSG00000242852,gorilla,ENSGGOT00000011165.3,TRUE,0,0,1926
ENSG00000243137,human,ENST00000405312.8,TRUE,0,0,1260
ENSG00000243137,gorilla,ENSGGOT00000006460.3,TRUE,0,0,1287
ENSG00000243147,human,ENST00000296102.8,TRUE,0,0,198
ENSG00000243147,gorilla,ENSGGOT00000049494.1,TRUE,0,0,198
ENSG00000243244,human,ENST00000404752.6,TRUE,0,0,2208
ENSG00000243244,gorilla,ENSGGOT00000012555.3,TRUE,0,0,3546
ENSG00000243317,human,ENST00000507606.3,TRUE,0,0,144
ENSG00000243317,gorilla,ENSGGOT00000046757.1,TRUE,0,0,144
ENSG00000243335,human,ENST00000639828.2,TRUE,0,0,870
ENSG00000243335,gorilla,ENSGGOT00000051456.1,TRUE,0,0,777
ENSG00000243414,human,ENST00000427199.3,TRUE,0,0,708
ENSG00000243414,gorilla,ENSGGOT00000032765.2,TRUE,0,0,708
ENSG00000243449,human,ENST00000409248.10,TRUE,0,0,288
ENSG00000243449,gorilla,ENSGGOT00000006854.3,TRUE,0,0,186
ENSG00000243509,human,ENST00000369996.3,TRUE,0,0,903
ENSG00000243509,gorilla,ENSGGOT00000022581.2,TRUE,0,0,903
ENSG00000243543,human,ENST00000372670.8,TRUE,0,0,261
ENSG00000243543,gorilla,ENSGGOT00000065896.1,TRUE,0,0,492
ENSG00000243566,human,ENST00000334348.8,TRUE,0,0,831
ENSG00000243566,gorilla,ENSGGOT00000042510.1,TRUE,0,0,1179
ENSG00000243627,human,ENST00000450895.2,TRUE,0,0,420
ENSG00000243627,gorilla,ENSGGOT00000053618.1,TRUE,0,0,420
ENSG00000243646,human,ENST00000290200.7,TRUE,0,0,978
ENSG00000243646,gorilla,ENSGGOT00000012288.3,TRUE,0,0,978
ENSG00000243649,human,ENST00000425368.7,TRUE,0,0,2295
ENSG00000243649,gorilla,ENSGGOT00000026022.2,TRUE,0,0,3339
ENSG00000243660,human,ENST00000437590.4,TRUE,0,0,624
ENSG00000243660,gorilla,ENSGGOT00000012309.3,TRUE,0,0,627
ENSG00000243667,human,ENST00000295121.11,TRUE,0,0,1074
ENSG00000243667,gorilla,ENSGGOT00000010326.3,TRUE,0,0,1074
ENSG00000243708,human,ENST00000458483.4,TRUE,0,0,2346
ENSG00000243708,gorilla,ENSGGOT00000000371.3,TRUE,0,0,2346
ENSG00000243709,human,ENST00000272134.5,TRUE,0,0,1101
ENSG00000243709,gorilla,ENSGGOT00000014295.3,TRUE,0,0,1101
ENSG00000243725,human,ENST00000371281.4,TRUE,0,0,1164
ENSG00000243725,gorilla,ENSGGOT00000005446.3,TRUE,0,0,1164
ENSG00000243729,human,ENST00000641768.1,TRUE,0,0,966
ENSG00000243729,gorilla,ENSGGOT00000007876.3,TRUE,0,0,882
ENSG00000243749,human,ENST00000373337.4,TRUE,0,0,465
ENSG00000243749,gorilla,ENSGGOT00000022525.2,TRUE,0,0,465
ENSG00000243789,human,ENST00000397299.9,TRUE,0,0,951
ENSG00000243789,gorilla,ENSGGOT00000031542.2,TRUE,0,0,951
ENSG00000243811,human,ENST00000216099.13,TRUE,0,0,1161
ENSG00000243811,gorilla,ENSGGOT00000023409.2,TRUE,0,0,606
ENSG00000243910,human,ENST00000490341.3,TRUE,0,0,726
ENSG00000243910,gorilla,ENSGGOT00000061487.1,TRUE,0,0,708
ENSG00000243927,human,ENST00000399312.3,TRUE,0,0,378
ENSG00000243927,gorilla,ENSGGOT00000064519.1,TRUE,0,0,333
ENSG00000243943,human,ENST00000355467.6,TRUE,0,0,1704
ENSG00000243943,gorilla,ENSGGOT00000009628.3,TRUE,0,0,1704
ENSG00000243989,human,ENST00000636358.2,TRUE,0,0,1227
ENSG00000243989,gorilla,ENSGGOT00000025562.2,TRUE,0,0,1530
ENSG00000244038,human,ENST00000602624.7,TRUE,0,0,1320
ENSG00000244038,gorilla,ENSGGOT00000058390.1,TRUE,0,0,1335
ENSG00000244045,human,ENST00000292114.8,TRUE,0,0,627
ENSG00000244045,gorilla,ENSGGOT00000004608.3,TRUE,0,0,627
ENSG00000244067,human,ENST00000493422.3,TRUE,0,0,669
ENSG00000244067,gorilla,ENSGGOT00000023612.2,TRUE,0,0,669
ENSG00000244094,human,ENST00000468739.2,TRUE,0,0,219
ENSG00000244094,gorilla,ENSGGOT00000050930.1,TRUE,0,0,219
ENSG00000244165,human,ENST00000321826.5,TRUE,0,0,1125
ENSG00000244165,gorilla,ENSGGOT00000005452.3,TRUE,0,0,1125
ENSG00000244187,human,ENST00000290079.9,TRUE,0,0,327
ENSG00000244187,gorilla,ENSGGOT00000055194.1,TRUE,0,0,486
ENSG00000244219,human,ENST00000431679.6,TRUE,0,0,666
ENSG00000244219,gorilla,ENSGGOT00000060392.1,TRUE,0,0,666
ENSG00000244234,human,ENST00000463439.3,TRUE,0,0,1581
ENSG00000244234,gorilla,ENSGGOT00000027882.2,TRUE,0,0,1575
ENSG00000244274,human,ENST00000372710.5,TRUE,0,0,486
ENSG00000244274,gorilla,ENSGGOT00000004184.3,TRUE,0,0,744
ENSG00000244362,human,ENST00000334849.2,TRUE,0,0,192
ENSG00000244362,gorilla,ENSGGOT00000001667.3,TRUE,0,0,192
ENSG00000244405,human,ENST00000306376.10,TRUE,0,0,1533
ENSG00000244405,gorilla,ENSGGOT00000001662.3,TRUE,0,0,1533
ENSG00000244462,human,ENST00000374114.8,TRUE,0,0,2799
ENSG00000244462,gorilla,ENSGGOT00000025004.2,TRUE,0,0,2865
ENSG00000244476,human,ENST00000472091.2,TRUE,0,0,1617
ENSG00000244476,gorilla,ENSGGOT00000022884.2,TRUE,0,0,1617
ENSG00000244486,human,ENST00000622235.5,TRUE,0,0,2601
ENSG00000244486,gorilla,ENSGGOT00000015899.3,TRUE,0,0,2481
ENSG00000244537,human,ENST00000377726.3,TRUE,0,0,411
ENSG00000244537,gorilla,ENSGGOT00000011048.3,TRUE,0,0,411
ENSG00000244588,human,ENST00000683101.1,TRUE,0,0,1668
ENSG00000244588,gorilla,ENSGGOT00000033526.2,TRUE,0,0,1671
ENSG00000244607,human,ENST00000310232.11,TRUE,0,0,2148
ENSG00000244607,gorilla,ENSGGOT00000025146.2,TRUE,0,0,2148
ENSG00000244617,human,ENST00000320256.6,TRUE,0,0,780
ENSG00000244617,gorilla,ENSGGOT00000011334.3,TRUE,0,0,1032
ENSG00000244623,human,ENST00000316368.3,TRUE,0,0,972
ENSG00000244623,gorilla,ENSGGOT00000024043.2,TRUE,0,0,975
ENSG00000244624,human,ENST00000334664.3,TRUE,0,0,171
ENSG00000244624,gorilla,ENSGGOT00000033628.2,TRUE,0,0,171
ENSG00000244687,human,ENST00000371674.8,TRUE,0,0,444
ENSG00000244687,gorilla,ENSGGOT00000043198.1,TRUE,0,0,381
ENSG00000244694,human,ENST00000339488.9,TRUE,0,0,2532
ENSG00000244694,gorilla,ENSGGOT00000024912.2,TRUE,0,0,2541
ENSG00000244734,human,ENST00000335295.4,TRUE,0,0,444
ENSG00000244734,gorilla,ENSGGOT00000034400.2,TRUE,0,0,444
ENSG00000244752,human,ENST00000398215.3,TRUE,0,0,618
ENSG00000244752,gorilla,ENSGGOT00000025469.2,TRUE,0,0,576
ENSG00000244754,human,ENST00000267068.6,TRUE,0,0,1752
ENSG00000244754,gorilla,ENSGGOT00000060538.1,TRUE,0,0,2259
ENSG00000245680,human,ENST00000532828.7,TRUE,0,0,2310
ENSG00000245680,gorilla,ENSGGOT00000017176.3,TRUE,0,0,2274
ENSG00000245848,human,ENST00000498907.3,TRUE,0,0,1077
ENSG00000245848,gorilla,ENSGGOT00000054927.1,TRUE,0,0,426
ENSG00000246705,human,ENST00000544848.3,TRUE,0,0,390
ENSG00000246705,gorilla,ENSGGOT00000027346.2,TRUE,0,0,390
ENSG00000246922,human,ENST00000559089.6,TRUE,0,0,1146
ENSG00000246922,gorilla,ENSGGOT00000063297.1,TRUE,0,0,1146
ENSG00000247077,human,ENST00000498926.7,TRUE,0,0,870
ENSG00000247077,gorilla,ENSGGOT00000022196.2,TRUE,0,0,870
ENSG00000247315,human,ENST00000500893.4,TRUE,0,0,1212
ENSG00000247315,gorilla,ENSGGOT00000067338.1,TRUE,0,0,987
ENSG00000247596,human,ENST00000305533.10,TRUE,0,0,1050
ENSG00000247596,gorilla,ENSGGOT00000015887.3,TRUE,0,0,1050
ENSG00000247626,human,ENST00000282276.8,TRUE,0,0,1782
ENSG00000247626,gorilla,ENSGGOT00000041026.2,TRUE,0,0,1782
ENSG00000248098,human,ENST00000269980.7,TRUE,0,0,1338
ENSG00000248098,gorilla,ENSGGOT00000013082.3,TRUE,0,0,1347
ENSG00000248109,human,ENST00000638089.2,TRUE,0,0,858
ENSG00000248109,gorilla,ENSGGOT00000047632.1,TRUE,0,0,858
ENSG00000248144,human,ENST00000515683.6,TRUE,0,0,1128
ENSG00000248144,gorilla,ENSGGOT00000022751.2,TRUE,0,0,1128
ENSG00000248329,human,ENST00000507152.6,TRUE,0,0,165
ENSG00000248329,gorilla,ENSGGOT00000047024.1,TRUE,0,0,165
ENSG00000248385,human,ENST00000432826.2,TRUE,0,0,816
ENSG00000248385,gorilla,ENSGGOT00000028666.2,TRUE,0,0,849
ENSG00000248485,human,ENST00000504449.2,TRUE,0,0,207
ENSG00000248485,gorilla,ENSGGOT00000043573.1,TRUE,0,0,198
ENSG00000248712,human,ENST00000503566.7,TRUE,0,0,633
ENSG00000248712,gorilla,ENSGGOT00000003253.3,TRUE,0,0,633
ENSG00000248746,human,ENST00000513398.2,TRUE,0,0,2706
ENSG00000248746,gorilla,ENSGGOT00000067940.1,TRUE,0,0,2835
ENSG00000248771,human,ENST00000507311.1,TRUE,0,0,216
ENSG00000248771,gorilla,ENSGGOT00000050339.1,TRUE,0,0,216
ENSG00000249242,human,ENST00000449862.7,TRUE,0,0,750
ENSG00000249242,gorilla,ENSGGOT00000028961.2,TRUE,0,0,750
ENSG00000249471,human,ENST00000336614.9,TRUE,0,0,1635
ENSG00000249471,gorilla,ENSGGOT00000000644.3,TRUE,0,0,1653
ENSG00000249481,human,ENST00000674044.1,TRUE,0,0,903
ENSG00000249481,gorilla,ENSGGOT00000005560.3,TRUE,0,0,903
ENSG00000249581,human,ENST00000511148.2,TRUE,0,0,699
ENSG00000249581,gorilla,ENSGGOT00000031609.2,TRUE,0,0,699
ENSG00000249693,human,ENST00000512175.3,TRUE,0,0,1398
ENSG00000249693,gorilla,ENSGGOT00000055847.1,TRUE,0,0,1398
ENSG00000249709,human,ENST00000339282.12,TRUE,0,0,1662
ENSG00000249709,gorilla,ENSGGOT00000054470.1,TRUE,0,0,1662
ENSG00000249751,human,ENST00000618155.3,TRUE,0,0,618
ENSG00000249751,gorilla,ENSGGOT00000030771.2,TRUE,0,0,618
ENSG00000249853,human,ENST00000312719.10,TRUE,0,0,1041
ENSG00000249853,gorilla,ENSGGOT00000001115.3,TRUE,0,0,1041
ENSG00000249861,human,ENST00000392051.4,TRUE,0,0,429
ENSG00000249861,gorilla,ENSGGOT00000027154.2,TRUE,0,0,456
ENSG00000250067,human,ENST00000514277.6,TRUE,0,0,900
ENSG00000250067,gorilla,ENSGGOT00000006014.3,TRUE,0,0,900
ENSG00000250254,human,ENST00000504686.2,TRUE,0,0,576
ENSG00000250254,gorilla,ENSGGOT00000043504.1,TRUE,0,0,591
ENSG00000250298,human,ENST00000638719.4,TRUE,0,0,654
ENSG00000250298,gorilla,ENSGGOT00000023974.2,TRUE,0,0,723
ENSG00000250305,human,ENST00000524591.7,TRUE,0,0,1365
ENSG00000250305,gorilla,ENSGGOT00000060931.1,TRUE,0,0,1365
ENSG00000250312,human,ENST00000510175.6,TRUE,0,0,1437
ENSG00000250312,gorilla,ENSGGOT00000007038.3,TRUE,0,0,1212
ENSG00000250317,human,ENST00000506197.3,TRUE,0,0,204
ENSG00000250317,gorilla,ENSGGOT00000054436.1,TRUE,0,0,507
ENSG00000250374,human,ENST00000503032.3,TRUE,0,0,1407
ENSG00000250374,gorilla,ENSGGOT00000004715.3,TRUE,0,0,1407
ENSG00000250479,human,ENST00000484558.3,TRUE,0,0,429
ENSG00000250479,gorilla,ENSGGOT00000009103.3,TRUE,0,0,450
ENSG00000250506,human,ENST00000448471.3,TRUE,0,0,918
ENSG00000250506,gorilla,ENSGGOT00000028505.2,TRUE,0,0,918
ENSG00000250510,human,ENST00000311268.8,TRUE,0,0,1767
ENSG00000250510,gorilla,ENSGGOT00000058331.1,TRUE,0,0,1767
ENSG00000250565,human,ENST00000522587.6,TRUE,0,0,681
ENSG00000250565,gorilla,ENSGGOT00000011594.3,TRUE,0,0,681
ENSG00000250571,human,ENST00000340042.2,TRUE,0,0,1131
ENSG00000250571,gorilla,ENSGGOT00000009343.3,TRUE,0,0,1131
ENSG00000250673,human,ENST00000623665.2,TRUE,0,0,1581
ENSG00000250673,gorilla,ENSGGOT00000045885.1,TRUE,0,0,1578
ENSG00000250722,human,ENST00000514985.6,TRUE,10,0,1146
ENSG00000250722,gorilla,ENSGGOT00000068094.1,TRUE,0,0,513
ENSG00000250799,human,ENST00000653904.2,TRUE,0,0,1383
ENSG00000250799,gorilla,ENSGGOT00000068638.1,TRUE,0,0,1539
ENSG00000250821,human,ENST00000636125.2,TRUE,0,0,519
ENSG00000250821,gorilla,ENSGGOT00000054324.1,TRUE,0,0,519
ENSG00000251369,human,ENST00000699333.1,TRUE,0,0,1269
ENSG00000251369,gorilla,ENSGGOT00000014111.3,TRUE,0,0,1269
ENSG00000251692,human,ENST00000447419.7,TRUE,0,0,1437
ENSG00000251692,gorilla,ENSGGOT00000024562.2,TRUE,0,0,1437
ENSG00000253117,human,ENST00000254627.4,TRUE,0,0,1434
ENSG00000253117,gorilla,ENSGGOT00000001081.3,TRUE,0,0,1434
ENSG00000253148,human,ENST00000417209.2,TRUE,0,0,459
ENSG00000253148,gorilla,ENSGGOT00000067791.1,TRUE,0,0,459
ENSG00000253250,human,ENST00000517562.3,TRUE,0,0,354
ENSG00000253250,gorilla,ENSGGOT00000061532.1,TRUE,0,0,354
ENSG00000253276,human,ENST00000523505.3,TRUE,0,0,708
ENSG00000253276,gorilla,ENSGGOT00000060110.1,TRUE,0,0,840
ENSG00000253293,human,ENST00000283921.5,TRUE,0,0,1233
ENSG00000253293,gorilla,ENSGGOT00000060137.1,TRUE,0,0,1245
ENSG00000253304,human,ENST00000521452.2,TRUE,0,0,924
ENSG00000253304,gorilla,ENSGGOT00000062089.1,TRUE,0,0,924
ENSG00000253309,human,ENST00000681248.1,TRUE,0,0,1215
ENSG00000253309,gorilla,ENSGGOT00000001182.3,TRUE,0,0,1275
ENSG00000253313,human,ENST00000523677.6,TRUE,0,0,342
ENSG00000253313,gorilla,ENSGGOT00000068202.1,TRUE,0,0,342
ENSG00000253506,human,ENST00000521764.3,TRUE,0,0,648
ENSG00000253506,gorilla,ENSGGOT00000002122.2,TRUE,0,0,648
ENSG00000253598,human,ENST00000518568.3,TRUE,0,0,1317
ENSG00000253598,gorilla,ENSGGOT00000034665.2,TRUE,0,0,1317
ENSG00000253710,human,ENST00000521508.2,TRUE,0,0,1479
ENSG00000253710,gorilla,ENSGGOT00000064774.1,TRUE,0,0,1488
ENSG00000253719,human,ENST00000519948.4,TRUE,0,0,294
ENSG00000253719,gorilla,ENSGGOT00000063737.1,TRUE,0,0,294
ENSG00000253831,human,ENST00000454449.3,TRUE,0,0,1086
ENSG00000253831,gorilla,ENSGGOT00000002418.3,TRUE,0,0,1086
ENSG00000254087,human,ENST00000519728.6,TRUE,0,0,1539
ENSG00000254087,gorilla,ENSGGOT00000012542.3,TRUE,0,0,1539
ENSG00000254093,human,ENST00000314787.8,TRUE,0,0,987
ENSG00000254093,gorilla,ENSGGOT00000008571.3,TRUE,0,0,996
ENSG00000254402,human,ENST00000529415.7,TRUE,0,0,1542
ENSG00000254402,gorilla,ENSGGOT00000025800.2,TRUE,0,0,1563
ENSG00000254466,human,ENST00000530162.2,TRUE,0,0,936
ENSG00000254466,gorilla,ENSGGOT00000061497.1,TRUE,0,0,936
ENSG00000254469,human,ENST00000679412.2,TRUE,0,0,705
ENSG00000254469,gorilla,ENSGGOT00000068166.1,TRUE,0,0,429
ENSG00000254470,human,ENST00000532090.3,TRUE,0,0,2637
ENSG00000254470,gorilla,ENSGGOT00000064273.1,TRUE,0,0,2637
ENSG00000254521,human,ENST00000291707.8,TRUE,0,0,1788
ENSG00000254521,gorilla,ENSGGOT00000000103.3,TRUE,0,0,1824
ENSG00000254535,human,ENST00000421491.4,TRUE,0,0,1113
ENSG00000254535,gorilla,ENSGGOT00000022091.2,TRUE,0,0,1113
ENSG00000254636,human,ENST00000528446.1,TRUE,0,0,324
ENSG00000254636,gorilla,ENSGGOT00000060726.1,TRUE,0,0,321
ENSG00000254647,human,ENST00000381330.5,TRUE,0,0,333
ENSG00000254647,gorilla,ENSGGOT00000051584.1,TRUE,0,0,603
ENSG00000254685,human,ENST00000370898.9,TRUE,0,0,1785
ENSG00000254685,gorilla,ENSGGOT00000062894.1,TRUE,0,0,1824
ENSG00000254726,human,ENST00000532414.3,TRUE,0,0,1563
ENSG00000254726,gorilla,ENSGGOT00000004536.3,TRUE,0,0,1446
ENSG00000254834,human,ENST00000526538.2,TRUE,0,0,948
ENSG00000254834,gorilla,ENSGGOT00000034472.2,TRUE,0,0,948
ENSG00000254858,human,ENST00000599612.3,TRUE,0,0,621
ENSG00000254858,gorilla,ENSGGOT00000008922.3,TRUE,0,0,621
ENSG00000254901,human,ENST00000462790.8,TRUE,0,0,360
ENSG00000254901,gorilla,ENSGGOT00000026734.2,TRUE,0,0,360
ENSG00000254986,human,ENST00000531863.6,TRUE,0,0,2214
ENSG00000254986,gorilla,ENSGGOT00000030804.2,TRUE,0,0,2274
ENSG00000254999,human,ENST00000530758.2,TRUE,0,0,228
ENSG00000254999,gorilla,ENSGGOT00000022086.2,TRUE,0,0,228
ENSG00000255012,human,ENST00000641076.1,TRUE,0,0,948
ENSG00000255012,gorilla,ENSGGOT00000002537.3,TRUE,0,0,948
ENSG00000255151,human,ENST00000527482.2,TRUE,0,0,909
ENSG00000255151,gorilla,ENSGGOT00000033409.2,TRUE,0,0,909
ENSG00000255154,human,ENST00000461393.7,TRUE,0,0,507
ENSG00000255154,gorilla,ENSGGOT00000066423.1,TRUE,0,0,495
ENSG00000255181,human,ENST00000542437.1,TRUE,0,0,1320
ENSG00000255181,gorilla,ENSGGOT00000025749.2,TRUE,0,0,1320
ENSG00000255223,human,ENST00000528616.5,TRUE,0,0,918
ENSG00000255223,gorilla,ENSGGOT00000027389.2,TRUE,0,0,918
ENSG00000255274,human,ENST00000689828.1,TRUE,0,0,258
ENSG00000255274,gorilla,ENSGGOT00000054882.1,TRUE,0,0,258
ENSG00000255298,human,ENST00000641992.2,TRUE,0,0,936
ENSG00000255298,gorilla,ENSGGOT00000054607.1,TRUE,0,0,1041
ENSG00000255346,human,ENST00000388866.8,TRUE,0,0,2298
ENSG00000255346,gorilla,ENSGGOT00000010099.3,TRUE,0,0,2304
ENSG00000255359,human,ENST00000532798.3,TRUE,0,0,207
ENSG00000255359,gorilla,ENSGGOT00000056603.1,TRUE,0,0,207
ENSG00000255501,human,ENST00000530950.2,TRUE,0,0,273
ENSG00000255501,gorilla,ENSGGOT00000003128.3,TRUE,0,0,273
ENSG00000255561,human,ENST00000260257.9,TRUE,0,0,1875
ENSG00000255561,gorilla,ENSGGOT00000055002.1,TRUE,0,0,1875
ENSG00000255582,human,ENST00000542433.1,TRUE,0,0,933
ENSG00000255582,gorilla,ENSGGOT00000030214.2,TRUE,0,0,888
ENSG00000255690,human,ENST00000539664.3,TRUE,0,0,2436
ENSG00000255690,gorilla,ENSGGOT00000030363.2,TRUE,0,0,2436
ENSG00000255833,human,ENST00000537858.2,TRUE,0,0,486
ENSG00000255833,gorilla,ENSGGOT00000064058.1,TRUE,0,0,486
ENSG00000255974,human,ENST00000301141.10,TRUE,0,0,1485
ENSG00000255974,gorilla,ENSGGOT00000001316.3,TRUE,0,0,1485
